msg_id,raw_name,quantity,unit,confidence
139899,кольца 90,30,шт,high
139965,кольца 90,15,шт,high
140006,кольца 90,13,шт,high
140026,кольца 90,8,шт,high
141536,кольца 90,3,шт,high
141620,кольца 90,8,шт,high
141701,кольца 90,24,шт,high
152503,кольца 90,8,шт,high
152509,кольца 90,15,шт,high
152520,кольца 90,,,medium
152547,кольца 90,,,medium
153091,кольца 90,6,шт,high
155154,кольца 90,7,шт,high
157605,кольца 90,6,шт,high
158447,кольца 90,3,шт,high
160132,кольца 90,6,шт,high
165900,кольца 90,4,шт,high
173782,кольца 90,10,шт,high
177753,кольца 90,4,шт,high
189768,кольца 90,25,шт,high
189772,кольца 90,25,шт,high
193209,кольца 90,30,шт,high
195313,кольца 90,5,шт,high
195700,кольца 90,12,шт,high
196004,кольца 90,4,шт,high
206147,кольца 90,50,шт,high
206232,кольца 90,18,шт,high
206956,кольца 90,10,шт,high
211094,кольца 90,14,шт,high
211103,кольца 90,4,шт,high
211305,кольца 90,25,шт,high
211373,кольца 90,22,шт,high
211400,кольца 90,25,шт,high
212171,кольца 90,8,,high
212179,кольца 90,5,,high
217599,кольца 90,20,шт,high
226183,кольца 90,2,шт,high
228234,кольца 90,,,high
228902,кольца 90,5,шт,high
231542,кольца 90,3,шт,high
236472,кольца 90,2,,high
236490,кольца 90,3,шт,high
239953,кольца 90,3,шт,high
248493,кольца 90,3,шт,high
248512,кольца 90,2,шт,high
248529,кольца 90,5,шт,high
248830,кольца 90,6,шт,high
257880,кольца 90,10,шт,high
259293,кольца 90,15,шт,high
264503,кольца 90,8,шт,high
265727,кольца 90,4,шт,high
265777,кольца 90,80,шт,high
270170,кольца 90,4,шт,high
276072,кольца 90,14,,high
279475,кольца 90,4,,high
279497,кольца 90,4,,high
294187,кольца 90,40,,high
294271,кольца 90,31,шт,high
294332,кольца 90,5,шт,high
294684,кольца 90,11,шт,high
294805,кольца 90,11,шт,high
294907,кольца 90,12,шт,high
299242,кольца 90,4,шт,high
301612,кольца 90,2,шт,high
303713,кольца 90,4,шт,high
304846,кольца 90,4,шт,high
311241,кольца 90,4,шт,high
311404,кольца 90,7,шт,high
312059,кольца 90,6,шт,high
312627,кольца 90,4,шт,high
313642,кольца 90,4,шт,high
314238,кольца 90,9,шт,high
315178,кольца 90,4,шт,high
315179,кольца 90,4,шт,high
327910,кольца 90,11,шт,high
153577,кольца 90 -16 штук,,,low
177743,кольца 90 диаметр,,,medium
195668,кольца 90 диаметр,14,шт,high
164950,кольца 90 диаметра,50,шт,high
42450,кольца 90 мм,4,шт,high
71934,кольца 90 мм,33,шт,high
80126,кольца 90 мм,8,шт,high
89221,кольца 90 мм,46,шт,high
95263,кольца 90 мм,23,шт,high
99642,кольца 90 мм,6,шт,high
99913,кольца 90 мм,9,шт,high
143711,кольца 90 мм,12,шт,high
197049,кольца 90 мм,4,шт,high
197079,кольца 90 мм,3,шт,high
197131,кольца 90 мм,2,шт,high
215774,кольца 90 мм,4,шт,high
227232,кольца 90 мм,30,шт,high
266216,кольца 90 мм,6,шт,high
313482,кольца 90 мм,4,шт,high
324126,кольца 90 мм,28,шт,high
314882,кольца 90 тонкие,6,шт,high
132392,кольца 90-16 шт,,,low
217673,"кольца 90-7шт , 100-2шт",,,low
101097,кольца 90-е,7,шт,high
207264,кольца 90-е,4,шт,high
207292,кольца 90-е,18,шт,high
207318,кольца 90-е,6,шт,high
217599,кольца 90-е,20,шт,high
217618,кольца 90-е,16,шт,high
303064,кольца 90-е,8,шт,high
306241,кольца 90-е,18,шт,high
222291,кольца 90_е-4 шт,,,low
29271,кольца 90е,4,,high
30504,кольца 90е,8,шт,high
30917,кольца 90е,4,,high
43546,кольца 90е,18,шт,high
53662,кольца 90е,4,шт,high
53945,кольца 90е,2,,high
54377,кольца 90е,2,шт,high
86207,кольца 90е,6,шт,high
86266,кольца 90е,6,шт,high
86276,кольца 90е,15,шт,high
86475,кольца 90е,5,шт,high
86601,кольца 90е,8,шт,high
86654,кольца 90е,3,шт,high
86685,кольца 90е,5,шт,high
86690,кольца 90е,3,шт,high
86697,кольца 90е,3,шт,high
86716,кольца 90е,37,шт,high
86821,кольца 90е,6,шт,high
95935,кольца 90е,4,,high
120561,кольца 90е,,,high
206469,кольца 90е,4,шт,high
264641,кольца 90е,5,шт,high
311770,кольца 90е,30,шт,high
331515,кольца 90е,10,шт,high
334310,кольца 90е,18,шт,high
21783,кольца 90мм,10,шт,high
22676,кольца 90мм,13,шт,high
66555,кольца 90мм,17,шт,high
66692,кольца 90мм,7,шт,high
67183,кольца 90мм,3,шт,high
67281,кольца 90мм,14,шт,high
67309,кольца 90мм,40,шт,high
69596,кольца 90мм,40,шт,high
70617,кольца 90мм,13,шт,high
95209,кольца 90мм,5,шт,high
96107,кольца 90мм,4,шт,high
96554,кольца 90мм,14,шт,high
98199,кольца 90мм,6,шт,high
174510,кольца 90мм,10,шт,high
174760,кольца 90мм,10,шт,high
183159,кольца 90мм,15,шт,high
183495,кольца 90мм,4,шт,high
183520,кольца 90мм,2,шт,high
183556,кольца 90мм,40,шт,high
183675,кольца 90мм,6,шт,high
184232,кольца 90мм,6,шт,high
203808,кольца 90мм,5,шт,high
217395,кольца 90мм,10,шт,high
222604,кольца 90мм,40,шт,high
231612,кольца 90мм,12,шт,high
247481,кольца 90мм,12,шт,high
276900,кольца 90мм,5,шт,high
320080,кольца 90мм,20,шт,high
320178,кольца 90мм,10,шт,high
30580,кольца 90х,5,шт,high
30744,кольца 90х,10,шт,high
50212,кольца 90х,10,шт,high
20197,кольца 95,12,шт,high
26947,кольца 95,13,шт,high
30222,кольца 95,10,шт,high
43778,кольца 95,2,шт,high
44351,кольца 95,7,шт,high
121098,кольца 95,41,шт,high
121103,кольца 95,3,шт,high
157215,кольца 95,15,шт,high
158447,кольца 95,3,шт,high
184927,кольца 95,2,шт,high
194878,кольца 95,10,,high
293030,кольца 95,4,шт,high
294271,кольца 95,31,шт,high
165048,кольца 95 диаметра,20,шт,high
74706,кольца 95d,22,шт,high
109413,кольца 95д,5,шт,high
179070,кольца 95мм,6,шт,high
179167,кольца 95мм,10,шт,high
294213,кольца 95мм,40,шт,high
86360,кольца d100,7,шт,high
86365,кольца d100,7,шт,high
251616,кольца д120,4,шт,high
247138,кольца д30,10,шт,high
170477,кольца д70,11,шт,high
247138,кольца д80,30,шт,high
3172,кольца девяностые,30,шт,high
196935,кольца девяностые,8,шт,high
318990,кольца девяностые,28,шт,high
303182,кольца демпферных 90,2,,high
81500,кольца диамет 50,180,шт,high
81500,кольца диаметр 100,115,шт,high
81827,кольца диаметр 100 11 секция,1400,шт,high
81827,кольца диаметр 100 12 секция,1000,шт,high
81827,кольца диаметр 100 9-10 секция,1000,шт,high
81827,кольца диаметр 100 д.нахаев,1000,шт,high
81827,кольца диаметр 100 шамиль,1200,шт,high
81500,кольца диаметр 110,640,шт,high
332542,кольца диаметр 110,2,шт,high
81827,кольца диаметр 110 11 секция,300,шт,high
81827,кольца диаметр 110 12 секция,300,шт,high
81827,кольца диаметр 110 9-10 секция,300,шт,high
81827,кольца диаметр 110 д.нахаев,300,шт,high
81827,кольца диаметр 110 шамиль,300,шт,high
212487,кольца диаметр 130,4,шт,high
81827,кольца диаметр 50 11 секция,500,шт,high
81827,кольца диаметр 50 12 секция,700,шт,high
81827,кольца диаметр 50 9-10 секция,700,шт,high
81827,кольца диаметр 50 д.нахаев,700,шт,high
81827,кольца диаметр 50 шамиль,650,шт,high
21725,кольца диаметр 65,10,шт,high
266479,кольца диаметр 7см,4,шт,high
340904,кольца диаметром 100,500,шт,high
265057,кольца диаметром 30,47,шт,high
41771,кольца для гх 53,14,шт,high
236530,кольца для люстры 35,4,шт,high
306976,кольца для светильников,50,шт,medium
292830,кольца для светильников и люстр,,,medium
277476,кольца для светильников и люстры,,,low
73323,кольца и закладные под светильники,6,шт,high
18196,кольца и платформы,8,шт,high
18511,кольца и платформы,1,,medium
19205,кольца и платформы,,,low
21250,кольца и платформы,8,шт,high
19205,кольца и платформы к ним,1,шт,medium
111941,кольца к gx,2,,high
111941,кольца к люстре,3,,high
54362,кольца к ним,2,шт,high
325411,кольца мульти 30 мм,50,шт,high
173224,кольца мульти крафт 65,12,шт,high
54871,кольца мультикрафт 70,25,шт,high
54871,кольца мультикрафт 75,25,шт,high
54871,кольца мультикрафт 80,25,шт,high
54871,кольца мультикрафт 85,25,шт,high
221879,кольца мульткрафт - 35,10,шт,high
158594,кольца на 10мм,9,шт,high
158598,кольца на 112,2,шт,high
327169,кольца на 30,3,шт,high
158595,кольца на 35,2,шт,high
330522,кольца на 90,65,,high
16681,кольца на диаметр 95 мм,22,шт,high
51570,кольца невидимки 75,20,шт,high
233268,кольца невидимки 75,40,шт,high
226640,кольца невидимки 75е,4,шт,high
226640,кольца невидимки 80е,4,шт,high
18853,кольца от 60 до 95,8,шт,high
19029,кольца от 60 до 95,3,шт,high
219399,кольца пластиковые 100мм,2,шт,high
219399,кольца пластиковые 45мм,2,шт,high
217803,кольца под 2 люстры,,,low
205169,кольца под 53,30,шт,high
305925,кольца под gx,6,шт,high
229692,кольца под gx53,5,шт,high
94498,кольца под жх 53,5,шт,medium
269810,кольца под люстру,12,шт,high
132898,кольца под них,10,шт,high
283748,кольца под них к потолку,8,шт,high
28113,кольца под светильник,,,medium
271464,кольца под светильник,10,шт,high
272531,кольца под светильник,9,шт,high
211850,кольца под светильник шестьдесят пятых,12,шт,high
97989,кольца под светильники,7,шт,high
248120,кольца под светильники,6,шт,high
319398,кольца под светильники,5,шт,high
217803,кольца под треки???,,,low
288386,кольца под эти светильники,16,шт,high
189251,кольца протектор 110мм,3,шт,high
189251,кольца протектор 175мм,3,шт,high
189251,кольца протектор 90мм,10,шт,high
219680,кольца протекторные,,,medium
219714,кольца протекторные 100,2,шт,high
267703,кольца протекторные 125,4,шт,high
244645,кольца протекторные 130,10,шт,high
219714,кольца протекторные 50,5,шт,high
219714,кольца протекторные 65,3,шт,high
17525,кольца протекторные 70мм,13,шт,high
2376,кольца протекторные 75,30,шт,high
206966,кольца протекторные 90,4,шт,high
265766,кольца протекторные 90,4,шт,high
267703,кольца протекторные 90,18,шт,high
244647,кольца протекторные 90д,20,шт,high
206979,кольца протекторные 95,8,шт,high
17525,кольца протекторные 95мм,15,шт,high
318990,кольца пятидесятых,2,шт,high
39879,кольца с 105 по 150 по 1 шт,1,шт,medium
285277,кольца с 19 см по 22 см каждого по одному,1,шт,high
20983,кольца с 60 до 90,4,шт,high
290357,кольца с тонкой оправой 115,6,шт,high
290357,кольца с тонкой оправой 95,14,шт,high
305792,кольца тонкие мультикрафт 90,12,шт,high
305792,кольца тонкие мультикрафт 95,12,шт,high
306061,кольца тонкие мультикрафт тонкие 65мм,40,шт,high
221885,кольца тонкие мульткрафт 70,40,шт,high
